SECURITY_ID,LTP,LTQ,LTT,ATP,VOLUME,TOTAL_SELL_QTY,TOTAL_BUY_QTY,OI,HIGHEST_OI,LOWEST_OI,DAY_OPEN_VALUE,DAY_CLOSE_VALUE,DAY_HIGH_VALUE,DAY_LOW_VALUE,DEPTH_1,DEPTH_2,DEPTH_3,DEPTH_4,DEPTH_5
44173,10.199999809265137,90,1728473379,23.579999923706055,59227485,410955,4208175,2.9024744766943855e-39,3.3934894585938014e-39,1.6425670274199425e-39,13.25,12.25,49.5,8.0,"{'BID_QTY': 4935, 'ASK_QTY': 90, 'N_BID_ORDERS': 19, 'N_ASK_ORDERS': 2, 'BID_PRICE': 10.2, 'ASK_PRICE': 10.25}","{'BID_QTY': 3645, 'ASK_QTY': 3585, 'N_BID_ORDERS': 15, 'N_ASK_ORDERS': 14, 'BID_PRICE': 10.15, 'ASK_PRICE': 10.3}","{'BID_QTY': 3870, 'ASK_QTY': 3270, 'N_BID_ORDERS': 16, 'N_ASK_ORDERS': 15, 'BID_PRICE': 10.1, 'ASK_PRICE': 10.35}","{'BID_QTY': 2505, 'ASK_QTY': 3285, 'N_BID_ORDERS': 13, 'N_ASK_ORDERS': 14, 'BID_PRICE': 10.05, 'ASK_PRICE': 10.4}","{'BID_QTY': 19275, 'ASK_QTY': 2520, 'N_BID_ORDERS': 92, 'N_ASK_ORDERS': 14, 'BID_PRICE': 10.0, 'ASK_PRICE': 10.45}"
44173,10.199999809265137,90,1728473379,23.579999923706055,59227485,410955,4208175,2.9024744766943855e-39,3.3934894585938014e-39,1.6425670274199425e-39,13.25,12.25,49.5,8.0,"{'BID_QTY': 4935, 'ASK_QTY': 90, 'N_BID_ORDERS': 19, 'N_ASK_ORDERS': 2, 'BID_PRICE': 10.2, 'ASK_PRICE': 10.25}","{'BID_QTY': 3645, 'ASK_QTY': 3585, 'N_BID_ORDERS': 15, 'N_ASK_ORDERS': 14, 'BID_PRICE': 10.15, 'ASK_PRICE': 10.3}","{'BID_QTY': 3870, 'ASK_QTY': 3270, 'N_BID_ORDERS': 16, 'N_ASK_ORDERS': 15, 'BID_PRICE': 10.1, 'ASK_PRICE': 10.35}","{'BID_QTY': 2505, 'ASK_QTY': 3285, 'N_BID_ORDERS': 13, 'N_ASK_ORDERS': 14, 'BID_PRICE': 10.05, 'ASK_PRICE': 10.4}","{'BID_QTY': 19275, 'ASK_QTY': 2520, 'N_BID_ORDERS': 92, 'N_ASK_ORDERS': 14, 'BID_PRICE': 10.0, 'ASK_PRICE': 10.45}"
44173,10.149999618530273,210,1728473380,23.579999923706055,59231940,408795,4206495,2.9024744766943855e-39,3.3934894585938014e-39,1.6425670274199425e-39,13.25,12.25,49.5,8.0,"{'BID_QTY': 3765, 'ASK_QTY': 300, 'N_BID_ORDERS': 14, 'N_ASK_ORDERS': 2, 'BID_PRICE': 10.2, 'ASK_PRICE': 10.25}","{'BID_QTY': 3840, 'ASK_QTY': 2805, 'N_BID_ORDERS': 17, 'N_ASK_ORDERS': 14, 'BID_PRICE': 10.15, 'ASK_PRICE': 10.3}","{'BID_QTY': 2715, 'ASK_QTY': 2685, 'N_BID_ORDERS': 16, 'N_ASK_ORDERS': 13, 'BID_PRICE': 10.1, 'ASK_PRICE': 10.35}","{'BID_QTY': 2100, 'ASK_QTY': 1740, 'N_BID_ORDERS': 10, 'N_ASK_ORDERS': 11, 'BID_PRICE': 10.05, 'ASK_PRICE': 10.4}","{'BID_QTY': 19770, 'ASK_QTY': 2880, 'N_BID_ORDERS': 91, 'N_ASK_ORDERS': 12, 'BID_PRICE': 10.0, 'ASK_PRICE': 10.45}"
44173,10.149999618530273,210,1728473380,23.579999923706055,59231940,408795,4206495,2.9024744766943855e-39,3.3934894585938014e-39,1.6425670274199425e-39,13.25,12.25,49.5,8.0,"{'BID_QTY': 3765, 'ASK_QTY': 300, 'N_BID_ORDERS': 14, 'N_ASK_ORDERS': 2, 'BID_PRICE': 10.2, 'ASK_PRICE': 10.25}","{'BID_QTY': 3840, 'ASK_QTY': 2805, 'N_BID_ORDERS': 17, 'N_ASK_ORDERS': 14, 'BID_PRICE': 10.15, 'ASK_PRICE': 10.3}","{'BID_QTY': 2715, 'ASK_QTY': 2685, 'N_BID_ORDERS': 16, 'N_ASK_ORDERS': 13, 'BID_PRICE': 10.1, 'ASK_PRICE': 10.35}","{'BID_QTY': 2100, 'ASK_QTY': 1740, 'N_BID_ORDERS': 10, 'N_ASK_ORDERS': 11, 'BID_PRICE': 10.05, 'ASK_PRICE': 10.4}","{'BID_QTY': 19770, 'ASK_QTY': 2880, 'N_BID_ORDERS': 91, 'N_ASK_ORDERS': 12, 'BID_PRICE': 10.0, 'ASK_PRICE': 10.45}"
44173,10.350000381469727,105,1728473381,23.579999923706055,59234445,407535,4210440,2.9024744766943855e-39,3.3934894585938014e-39,1.6425670274199425e-39,13.25,12.25,49.5,8.0,"{'BID_QTY': 3345, 'ASK_QTY': 3045, 'N_BID_ORDERS': 17, 'N_ASK_ORDERS': 16, 'BID_PRICE': 10.3, 'ASK_PRICE': 10.4}","{'BID_QTY': 4770, 'ASK_QTY': 3660, 'N_BID_ORDERS': 14, 'N_ASK_ORDERS': 19, 'BID_PRICE': 10.25, 'ASK_PRICE': 10.45}","{'BID_QTY': 2730, 'ASK_QTY': 3150, 'N_BID_ORDERS': 16, 'N_ASK_ORDERS': 13, 'BID_PRICE': 10.2, 'ASK_PRICE': 10.5}","{'BID_QTY': 1410, 'ASK_QTY': 2070, 'N_BID_ORDERS': 10, 'N_ASK_ORDERS': 8, 'BID_PRICE': 10.15, 'ASK_PRICE': 10.55}","{'BID_QTY': 2700, 'ASK_QTY': 1575, 'N_BID_ORDERS': 14, 'N_ASK_ORDERS': 9, 'BID_PRICE': 10.1, 'ASK_PRICE': 10.6}"
44173,10.350000381469727,105,1728473381,23.579999923706055,59234445,407535,4210440,2.9024744766943855e-39,3.3934894585938014e-39,1.6425670274199425e-39,13.25,12.25,49.5,8.0,"{'BID_QTY': 3345, 'ASK_QTY': 3045, 'N_BID_ORDERS': 17, 'N_ASK_ORDERS': 16, 'BID_PRICE': 10.3, 'ASK_PRICE': 10.4}","{'BID_QTY': 4770, 'ASK_QTY': 3660, 'N_BID_ORDERS': 14, 'N_ASK_ORDERS': 19, 'BID_PRICE': 10.25, 'ASK_PRICE': 10.45}","{'BID_QTY': 2730, 'ASK_QTY': 3150, 'N_BID_ORDERS': 16, 'N_ASK_ORDERS': 13, 'BID_PRICE': 10.2, 'ASK_PRICE': 10.5}","{'BID_QTY': 1410, 'ASK_QTY': 2070, 'N_BID_ORDERS': 10, 'N_ASK_ORDERS': 8, 'BID_PRICE': 10.15, 'ASK_PRICE': 10.55}","{'BID_QTY': 2700, 'ASK_QTY': 1575, 'N_BID_ORDERS': 14, 'N_ASK_ORDERS': 9, 'BID_PRICE': 10.1, 'ASK_PRICE': 10.6}"
44173,10.350000381469727,60,1728473382,23.579999923706055,59235780,407130,4211700,2.9024744766943855e-39,3.3934894585938014e-39,1.6425670274199425e-39,13.25,12.25,49.5,8.0,"{'BID_QTY': 4725, 'ASK_QTY': 3255, 'N_BID_ORDERS': 18, 'N_ASK_ORDERS': 11, 'BID_PRICE': 10.35, 'ASK_PRICE': 10.45}","{'BID_QTY': 5820, 'ASK_QTY': 3630, 'N_BID_ORDERS': 21, 'N_ASK_ORDERS': 18, 'BID_PRICE': 10.3, 'ASK_PRICE': 10.5}","{'BID_QTY': 1905, 'ASK_QTY': 4005, 'N_BID_ORDERS': 9, 'N_ASK_ORDERS': 12, 'BID_PRICE': 10.25, 'ASK_PRICE': 10.55}","{'BID_QTY': 1980, 'ASK_QTY': 1230, 'N_BID_ORDERS': 15, 'N_ASK_ORDERS': 10, 'BID_PRICE': 10.2, 'ASK_PRICE': 10.6}","{'BID_QTY': 1350, 'ASK_QTY': 900, 'N_BID_ORDERS': 9, 'N_ASK_ORDERS': 6, 'BID_PRICE': 10.15, 'ASK_PRICE': 10.65}"
44173,10.350000381469727,60,1728473382,23.579999923706055,59235780,407130,4211700,2.9024744766943855e-39,3.3934894585938014e-39,1.6425670274199425e-39,13.25,12.25,49.5,8.0,"{'BID_QTY': 4725, 'ASK_QTY': 3255, 'N_BID_ORDERS': 18, 'N_ASK_ORDERS': 11, 'BID_PRICE': 10.35, 'ASK_PRICE': 10.45}","{'BID_QTY': 5820, 'ASK_QTY': 3630, 'N_BID_ORDERS': 21, 'N_ASK_ORDERS': 18, 'BID_PRICE': 10.3, 'ASK_PRICE': 10.5}","{'BID_QTY': 1905, 'ASK_QTY': 4005, 'N_BID_ORDERS': 9, 'N_ASK_ORDERS': 12, 'BID_PRICE': 10.25, 'ASK_PRICE': 10.55}","{'BID_QTY': 1980, 'ASK_QTY': 1230, 'N_BID_ORDERS': 15, 'N_ASK_ORDERS': 10, 'BID_PRICE': 10.2, 'ASK_PRICE': 10.6}","{'BID_QTY': 1350, 'ASK_QTY': 900, 'N_BID_ORDERS': 9, 'N_ASK_ORDERS': 6, 'BID_PRICE': 10.15, 'ASK_PRICE': 10.65}"
44173,10.399999618530273,15,1728473383,23.579999923706055,59236185,406140,4213545,2.9024744766943855e-39,3.3934894585938014e-39,1.6425670274199425e-39,13.25,12.25,49.5,8.0,"{'BID_QTY': 6675, 'ASK_QTY': 3855, 'N_BID_ORDERS': 23, 'N_ASK_ORDERS': 17, 'BID_PRICE': 10.4, 'ASK_PRICE': 10.5}","{'BID_QTY': 4785, 'ASK_QTY': 3945, 'N_BID_ORDERS': 19, 'N_ASK_ORDERS': 16, 'BID_PRICE': 10.35, 'ASK_PRICE': 10.55}","{'BID_QTY': 2730, 'ASK_QTY': 2880, 'N_BID_ORDERS': 12, 'N_ASK_ORDERS': 14, 'BID_PRICE': 10.3, 'ASK_PRICE': 10.6}","{'BID_QTY': 1530, 'ASK_QTY': 780, 'N_BID_ORDERS': 8, 'N_ASK_ORDERS': 6, 'BID_PRICE': 10.25, 'ASK_PRICE': 10.65}","{'BID_QTY': 1005, 'ASK_QTY': 780, 'N_BID_ORDERS': 14, 'N_ASK_ORDERS': 6, 'BID_PRICE': 10.2, 'ASK_PRICE': 10.7}"
44173,10.399999618530273,15,1728473383,23.579999923706055,59236185,406140,4213545,2.9024744766943855e-39,3.3934894585938014e-39,1.6425670274199425e-39,13.25,12.25,49.5,8.0,"{'BID_QTY': 6675, 'ASK_QTY': 3855, 'N_BID_ORDERS': 23, 'N_ASK_ORDERS': 17, 'BID_PRICE': 10.4, 'ASK_PRICE': 10.5}","{'BID_QTY': 4785, 'ASK_QTY': 3945, 'N_BID_ORDERS': 19, 'N_ASK_ORDERS': 16, 'BID_PRICE': 10.35, 'ASK_PRICE': 10.55}","{'BID_QTY': 2730, 'ASK_QTY': 2880, 'N_BID_ORDERS': 12, 'N_ASK_ORDERS': 14, 'BID_PRICE': 10.3, 'ASK_PRICE': 10.6}","{'BID_QTY': 1530, 'ASK_QTY': 780, 'N_BID_ORDERS': 8, 'N_ASK_ORDERS': 6, 'BID_PRICE': 10.25, 'ASK_PRICE': 10.65}","{'BID_QTY': 1005, 'ASK_QTY': 780, 'N_BID_ORDERS': 14, 'N_ASK_ORDERS': 6, 'BID_PRICE': 10.2, 'ASK_PRICE': 10.7}"
